participant_id,condition,session_id,window_start_sec,window_end_sec,score,state,action,action_changed,qa,pupil_valid_frac,gaze_valid_frac,blink_rate_per_min,n_samples_window
ID01,dual,ID01_ET_0,0.0,10.0,0.5075490373965443,MEDIUM,REDUCE_CLUTTER,True,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9195402298850575}",0.9195402298850575,0.9195402298850575,18.0,609
ID01,dual,ID01_ET_0,1.0,11.0,0.4950989693376402,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9064039408866995}",0.9064039408866995,0.9064039408866995,24.0,609
ID01,dual,ID01_ET_0,2.0,12.0,0.5026783584478048,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8949096880131363}",0.8949096880131363,0.8949096880131363,24.0,609
ID01,dual,ID01_ET_0,3.0,13.0,0.48144912969083675,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8686371100164204}",0.8686371100164204,0.8686371100164204,30.0,609
ID01,dual,ID01_ET_0,4.0,14.0,0.4860960400199036,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8423645320197044}",0.8423645320197044,0.8423645320197044,36.0,609
ID01,dual,ID01_ET_0,5.0,15.0,0.487018004783225,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8669950738916257}",0.8669950738916257,0.8669950738916257,30.0,609
ID01,dual,ID01_ET_0,6.0,16.0,0.4875186208479451,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8717105263157895}",0.8717105263157895,0.8717105263157895,30.0,608
ID01,dual,ID01_ET_0,7.0,17.0,0.4876366985350723,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8486842105263158}",0.8486842105263158,0.8486842105263158,36.0,608
ID01,dual,ID01_ET_0,8.0,18.0,0.49271976312156446,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8489326765188834}",0.8489326765188834,0.8489326765188834,36.0,609
ID01,dual,ID01_ET_0,9.0,19.0,0.49994920969424206,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8669950738916257}",0.8669950738916257,0.8669950738916257,36.0,609
ID01,dual,ID01_ET_0,10.0,20.0,0.5012097249375573,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8522167487684729}",0.8522167487684729,0.8522167487684729,36.0,609
ID01,dual,ID01_ET_0,11.0,21.0,0.5024162222937626,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8653530377668309}",0.8653530377668309,0.8653530377668309,36.0,609
ID01,dual,ID01_ET_0,12.0,22.0,0.47967399370659997,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8522167487684729}",0.8522167487684729,0.8522167487684729,36.0,609
ID01,dual,ID01_ET_0,13.0,23.0,0.4792071517999032,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8784893267651889}",0.8784893267651889,0.8784893267651889,36.0,609
ID01,dual,ID01_ET_0,14.0,24.0,0.4773938806795629,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8782894736842105}",0.8782894736842105,0.8782894736842105,30.0,608
ID01,dual,ID01_ET_0,15.0,25.0,0.48065082823620003,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8782894736842105}",0.8782894736842105,0.8782894736842105,30.0,608
ID01,dual,ID01_ET_0,16.0,26.0,0.47775914894266125,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8817733990147784}",0.8817733990147784,0.8817733990147784,30.0,609
ID01,dual,ID01_ET_0,17.0,27.0,0.48639451975951586,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8998357963875205}",0.8998357963875205,0.8998357963875205,24.0,609
ID01,dual,ID01_ET_0,18.0,28.0,0.5125192231489829,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8998357963875205}",0.8998357963875205,0.8998357963875205,24.0,609
ID01,dual,ID01_ET_0,19.0,29.0,0.4987293192031928,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9080459770114943}",0.9080459770114943,0.9080459770114943,24.0,609
ID01,dual,ID01_ET_0,20.0,30.0,0.4891177056718931,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8949096880131363}",0.8949096880131363,0.8949096880131363,24.0,609
ID01,dual,ID01_ET_0,21.0,31.0,0.4825693959344418,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8947368421052632}",0.8947368421052632,0.8947368421052632,24.0,608
ID01,dual,ID01_ET_0,22.0,32.0,0.47618208461077804,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8898026315789473}",0.8898026315789473,0.8898026315789473,24.0,608
ID01,dual,ID01_ET_0,23.0,33.0,0.4727903975219682,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8898026315789473}",0.8898026315789473,0.8898026315789473,24.0,608
ID01,dual,ID01_ET_0,24.0,34.0,0.47378418112644544,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9047619047619048}",0.9047619047619048,0.9047619047619048,24.0,609
ID01,dual,ID01_ET_0,25.0,35.0,0.4679041108083125,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8916256157635468}",0.8916256157635468,0.8916256157635468,24.0,609
ID01,dual,ID01_ET_0,26.0,36.0,0.4671477478674563,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9129720853858785}",0.9129720853858785,0.9129720853858785,24.0,609
ID01,dual,ID01_ET_0,27.0,37.0,0.46530411016258266,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9178981937602627}",0.9178981937602627,0.9178981937602627,18.0,609
ID01,dual,ID01_ET_0,28.0,38.0,0.4536251889874614,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8899835796387521}",0.8899835796387521,0.8899835796387521,24.0,609
ID01,dual,ID01_ET_0,29.0,39.0,0.45865263762322256,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8898026315789473}",0.8898026315789473,0.8898026315789473,24.0,608
ID01,dual,ID01_ET_0,30.0,40.0,0.4598218976291659,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9029605263157895}",0.9029605263157895,0.9029605263157895,24.0,608
ID01,dual,ID01_ET_0,31.0,41.0,0.4569733545141255,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8883415435139573}",0.8883415435139573,0.8883415435139573,24.0,609
ID01,dual,ID01_ET_0,32.0,42.0,0.459372136629945,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9178981937602627}",0.9178981937602627,0.9178981937602627,18.0,609
ID01,dual,ID01_ET_0,33.0,43.0,0.4536248012986439,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8883415435139573}",0.8883415435139573,0.8883415435139573,24.0,609
ID01,dual,ID01_ET_0,34.0,44.0,0.4631857927909756,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8998357963875205}",0.8998357963875205,0.8998357963875205,24.0,609
ID01,dual,ID01_ET_0,35.0,45.0,0.4617708805284526,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9129720853858785}",0.9129720853858785,0.9129720853858785,18.0,609
ID01,dual,ID01_ET_0,36.0,46.0,0.4536432614574025,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8883415435139573}",0.8883415435139573,0.8883415435139573,24.0,609
ID01,dual,ID01_ET_0,37.0,47.0,0.45045767411788934,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8881578947368421}",0.8881578947368421,0.8881578947368421,24.0,608
ID01,dual,ID01_ET_0,38.0,48.0,0.44830143324862026,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.90625}",0.90625,0.90625,24.0,608
ID01,dual,ID01_ET_0,39.0,49.0,0.4466473435726812,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8883415435139573}",0.8883415435139573,0.8883415435139573,24.0,609
ID01,dual,ID01_ET_0,40.0,50.0,0.4498710997694233,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.90311986863711}",0.90311986863711,0.90311986863711,24.0,609
ID01,dual,ID01_ET_0,41.0,51.0,0.452785371119296,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9178981937602627}",0.9178981937602627,0.9178981937602627,18.0,609
ID01,dual,ID01_ET_0,42.0,52.0,0.4509838004684686,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9178981937602627}",0.9178981937602627,0.9178981937602627,18.0,609
ID01,dual,ID01_ET_0,43.0,53.0,0.4400776220546874,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.922824302134647}",0.922824302134647,0.922824302134647,18.0,609
ID01,dual,ID01_ET_0,44.0,54.0,0.44817819334966746,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.922824302134647}",0.922824302134647,0.922824302134647,18.0,609
ID01,dual,ID01_ET_0,45.0,55.0,0.4624093029007802,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.899671052631579}",0.899671052631579,0.899671052631579,24.0,608
ID01,dual,ID01_ET_0,46.0,56.0,0.4805364714877006,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8963815789473685}",0.8963815789473685,0.8963815789473685,24.0,608
ID01,dual,ID01_ET_0,47.0,57.0,0.48133720595671015,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.896551724137931}",0.896551724137931,0.896551724137931,24.0,609
ID01,dual,ID01_ET_0,48.0,58.0,0.48316020973434587,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9064039408866995}",0.9064039408866995,0.9064039408866995,24.0,609
ID01,dual,ID01_ET_0,49.0,59.0,0.48310855493696864,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.896551724137931}",0.896551724137931,0.896551724137931,24.0,609
ID01,dual,ID01_ET_0,50.0,60.0,0.4801878309415292,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.896551724137931}",0.896551724137931,0.896551724137931,24.0,609
ID01,dual,ID01_ET_0,51.0,61.0,0.47271915930354774,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8456486042692939}",0.8456486042692939,0.8456486042692939,36.0,609
ID01,dual,ID01_ET_0,52.0,62.0,0.4715730166110254,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8453947368421053}",0.8453947368421053,0.8453947368421053,36.0,608
ID01,dual,ID01_ET_0,53.0,63.0,0.4695926433459622,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8700657894736842}",0.8700657894736842,0.8700657894736842,30.0,608
ID01,dual,ID01_ET_0,54.0,64.0,0.45401208959562495,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.84375}",0.84375,0.84375,36.0,608
ID01,dual,ID01_ET_0,55.0,65.0,0.45069756676427486,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8669950738916257}",0.8669950738916257,0.8669950738916257,30.0,609
ID01,dual,ID01_ET_0,56.0,66.0,0.44337389013391326,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8949096880131363}",0.8949096880131363,0.8949096880131363,24.0,609
ID01,dual,ID01_ET_0,57.0,67.0,0.4328033060769303,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8719211822660099}",0.8719211822660099,0.8719211822660099,30.0,609
ID01,dual,ID01_ET_0,58.0,68.0,0.44106316760211056,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8653530377668309}",0.8653530377668309,0.8653530377668309,30.0,609
ID01,dual,ID01_ET_0,59.0,69.0,0.44459918766362255,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8768472906403941}",0.8768472906403941,0.8768472906403941,30.0,609
ID01,dual,ID01_ET_0,60.0,70.0,0.44484617510761276,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8601973684210527}",0.8601973684210527,0.8601973684210527,30.0,608
ID01,dual,ID01_ET_0,61.0,71.0,0.4475408975888916,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9111842105263158}",0.9111842105263158,0.9111842105263158,18.0,608
ID01,dual,ID01_ET_0,62.0,72.0,0.4438619241950793,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8866995073891626}",0.8866995073891626,0.8866995073891626,24.0,609
ID01,dual,ID01_ET_0,63.0,73.0,0.4400318452642477,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8817733990147784}",0.8817733990147784,0.8817733990147784,24.0,609
ID01,dual,ID01_ET_0,64.0,74.0,0.44084992027505193,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9080459770114943}",0.9080459770114943,0.9080459770114943,18.0,609
ID01,dual,ID01_ET_0,65.0,75.0,0.4432872263444258,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8801313628899836}",0.8801313628899836,0.8801313628899836,24.0,609
ID01,dual,ID01_ET_0,66.0,76.0,0.4432371069220997,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8801313628899836}",0.8801313628899836,0.8801313628899836,24.0,609
ID01,dual,ID01_ET_0,67.0,77.0,0.4417826127715118,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.90311986863711}",0.90311986863711,0.90311986863711,24.0,609
ID01,dual,ID01_ET_0,68.0,78.0,0.4341429808210818,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8782894736842105}",0.8782894736842105,0.8782894736842105,24.0,608
ID01,dual,ID01_ET_0,69.0,79.0,0.44041250411612076,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8947368421052632}",0.8947368421052632,0.8947368421052632,24.0,608
ID01,dual,ID01_ET_0,70.0,80.0,0.4388722063558735,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8801313628899836}",0.8801313628899836,0.8801313628899836,24.0,609
ID01,dual,ID01_ET_0,71.0,81.0,0.4432512319908562,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8801313628899836}",0.8801313628899836,0.8801313628899836,24.0,609
ID01,dual,ID01_ET_0,72.0,82.0,0.44779401646692396,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9047619047619048}",0.9047619047619048,0.9047619047619048,24.0,609
ID01,dual,ID01_ET_0,73.0,83.0,0.439167986773712,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8801313628899836}",0.8801313628899836,0.8801313628899836,24.0,609
ID01,dual,ID01_ET_0,74.0,84.0,0.43700679936321457,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8801313628899836}",0.8801313628899836,0.8801313628899836,24.0,609
ID01,dual,ID01_ET_0,75.0,85.0,0.42645132865136876,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8651315789473685}",0.8651315789473685,0.8651315789473685,24.0,608
ID01,dual,ID01_ET_0,76.0,86.0,0.41993907743639525,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8651315789473685}",0.8651315789473685,0.8651315789473685,24.0,608
ID01,dual,ID01_ET_0,77.0,87.0,0.4187621692836095,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8651315789473685}",0.8651315789473685,0.8651315789473685,24.0,608
ID01,dual,ID01_ET_0,78.0,88.0,0.4129806076007428,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8686371100164204}",0.8686371100164204,0.8686371100164204,24.0,609
ID01,dual,ID01_ET_0,79.0,89.0,0.41377487039644967,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8686371100164204}",0.8686371100164204,0.8686371100164204,24.0,609
ID01,dual,ID01_ET_0,80.0,90.0,0.4236852866028097,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8998357963875205}",0.8998357963875205,0.8998357963875205,18.0,609
ID01,dual,ID01_ET_0,81.0,91.0,0.427826420973795,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8702791461412152}",0.8702791461412152,0.8702791461412152,24.0,609
ID01,dual,ID01_ET_0,82.0,92.0,0.43112164154980687,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8702791461412152}",0.8702791461412152,0.8702791461412152,24.0,609
ID01,dual,ID01_ET_0,83.0,93.0,0.4359644089823465,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8717105263157895}",0.8717105263157895,0.8717105263157895,24.0,608
ID01,dual,ID01_ET_0,84.0,94.0,0.4445446266221739,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.8717105263157895}",0.8717105263157895,0.8717105263157895,24.0,608
ID01,dual,ID01_ET_0,85.0,95.0,0.44857150688360675,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9146141215106732}",0.9146141215106732,0.9146141215106732,18.0,609
ID01,dual,ID01_ET_0,86.0,96.0,0.4477331660181514,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8866995073891626}",0.8866995073891626,0.8866995073891626,24.0,609
ID01,dual,ID01_ET_0,87.0,97.0,0.4408284390228697,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8866995073891626}",0.8866995073891626,0.8866995073891626,24.0,609
ID01,dual,ID01_ET_0,88.0,98.0,0.44442466987656426,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8883415435139573}",0.8883415435139573,0.8883415435139573,24.0,609
ID01,dual,ID01_ET_0,89.0,99.0,0.44144551598950565,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8883415435139573}",0.8883415435139573,0.8883415435139573,24.0,609
ID01,dual,ID01_ET_0,90.0,100.0,0.44772468459588105,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.8883415435139573}",0.8883415435139573,0.8883415435139573,24.0,609
ID01,dual,ID01_ET_0,91.0,101.0,0.48533953489248677,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9177631578947368}",0.9177631578947368,0.9177631578947368,18.0,608
ID01,dual,ID01_ET_0,92.0,102.0,0.4711622091067759,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9177631578947368}",0.9177631578947368,0.9177631578947368,18.0,608
ID01,dual,ID01_ET_0,93.0,103.0,0.4654836166872466,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9064039408866995}",0.9064039408866995,0.9064039408866995,18.0,609
ID01,dual,ID01_ET_0,94.0,104.0,0.45712243410596154,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9064039408866995}",0.9064039408866995,0.9064039408866995,18.0,609
